freq,siec,unit,geo\TIME_PERIOD	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 	2024-03 	2024-04 	2024-05 	2024-06 	2024-07 	2024-08 	2024-09 	2024-10 	2024-11 	2024-12 	2025-01 	2025-02 
M,RA320,PC,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,PC,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,PC,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 	0 n	0 n
M,RA320,PC,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,PC,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 e	0.000 e	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0.000 
M,RA320,PC,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,PC,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,PC,NL	5.690 	1.919 	2.013 	3.128 	2.727 	2.286 	1.579 	2.377 	2.484 	5.082 	3.912 	3.894 	3.175 	2.906 	3.615 	3.031 	2.533 	2.112 	2.273 	2.898 	3.486 	3.380 	2.807 	3.902 	3.711 	4.202 	3.802 	2.711 	2.228 	2.776 	2.685 	3.060 	4.485 	8.950 	7.245 	8.191 	7.691 	8.607 	6.482 	6.607 	5.752 	3.628 	4.642 	7.381 	4.581 	9.772 	7.021 	7.756 	7.727 	11.517 	5.110 	7.373 	5.115 	3.865 	3.981 	3.637 	6.226 	8.199 	11.112 	8.372 	10.954 	7.462 	10.142 	6.899 	6.727 	6.644 	9.671 	6.836 	6.594 	14.024 	15.533 	15.589 	13.809 	15.53 	12.826 	16.783 	9.29 	9.446 	9.8 	9.699 	13.457 	12.418 	11.332 	15.964 	11.450 	11.279 
M,RA320,PC,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,PC,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.073 	0.080 	0.116 	0.149 	0.166 	0.103 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.110 	0.140 	0.169 	0.196 	0.165 	0.150 	0.162 	0.164 	0.184 	0.233 	0.154 	0.154 	0.099 	0.091 	0.158 	0.120 	0.240 	0.187 	0.244 	0.260 	0.156 	0.167 	0.134 	0.182 	0.144 	0.152 	0.159 	0.144 	0.206 	0.145 	0.246 	0.327 	0.206 	0.173 	0.144 	0.078 	0.105 	0.101 
M,RA320,PC,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,PC,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.230 	0.366 	0.441 	0.423 	0.275 	0.287 	0.316 	0.382 	0.432 	0.547 	0.429 	0.406 	0.575 	0.547 	0.477 	0.371 	0.493 	0.358 	0.400 	0.344 	0.382 	0.591 	0.383 	0.468 	0.398 	0.423 	0.345 	0.214 	0.289 	0.244 	0.271 	0.216 	0.370 	0.324 	0.241 	0.242 	0.366 	0.326 	0.238 	0.286 	0.234 	0.274 	0.250 	0.326 	0.312 	0.382 	0.408 	0.453 	0.362 	0.291 
M,RA320,PC,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,PC,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA400,PC,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	5.666 	9.041 
M,RA400,PC,BE	0.775 	2.795 	3.190 	6.643 	9.771 	8.942 	10.083 	8.029 	6.194 	4.539 	1.894 	1.001 	0.819 	2.966 	3.420 	6.123 	6.744 	7.888 	6.782 	5.666 	4.514 	2.553 	1.521 	0.910 	1.221 	2.183 	5.903 	10.630 	11.375 	10.496 	9.029 	8.997 	6.947 	3.053 	2.018 	0.944 	1.191 	3.061 	5.812 	8.597 	9.950 	10.787 	9.400 	8.443 	9.042 	4.377 	2.019 	0.912 	1.417 	3.602 	8.746 	10.074 	12.966 	13.602 	14.108 	11.696 	7.607 	5.902 	2.771 	1.287 	1.539 	4.704 	6.613 	12.889 	18.458 	19.335 	13.767 	14.293 	15.401 	7.685 	3.075 	1.658 	3.187 	3.775 	10.488 	14.378 	17.483 	20.106 	19.804 	20.34 	15.931 	11.265 	3.686 	1.927 	3.217 	7.557 
M,RA400,PC,BG	1.631 	1.257 	0.921 	2.175 	5.207 	3.880 	3.805 	4.094 	3.644 	2.828 	1.023 	1.008 	1.286 	2.219 	3.846 	3.957 	5.493 	5.583 	5.085 	5.149 	4.650 	4.008 	1.461 	1.564 	2.370 	2.753 	3.223 	5.561 	6.040 	5.353 	5.773 	5.566 	5.392 	4.094 	2.356 	0.973 	1.624 	2.628 	3.099 	4.074 	5.671 	5.154 	5.464 	5.185 	3.850 	2.789 	1.767 	1.218 	1.919 	2.670 	3.303 	4.864 	6.880 	5.610 	6.464 	5.839 	6.370 	6.881 	2.637 	2.033 	1.952 	4.271 	6.429 	8.921 	12.851 	13.613 	14.694 	15.148 	12.894 	12.889 	6.551 	4.800 	5.687 	8.748 	11.163 	15.327 	20.094 	27.477 	20.865 	19.957 	16.237 	18.312 	11.117 	5.301 	7.929 	9.335 
M,RA400,PC,CY	3.187 e	3.463 e	4.528 	5.156 e	4.497 e	4.185 e	3.603 e	3.552 e	4.049 e	4.267 e	4.324 e	3.393 e	2.986 e	3.709 e	4.579 e	5.255 e	5.481 e	4.346 e	4.058 e	4.109 e	5.223 e	4.859 e	5.378 e	3.637 e	3.264 e	3.914 e	6.938 e	10.420 e	10.333 e	9.544 e	7.118 e	7.051 e	6.923 e	7.639 e	6.534 e	5.469 e	5.723 e	8.492 e	10.256 e	12.246 e	14.774 e	11.887 e	8.962 e	8.453 e	10.863 e	11.348 e	9.977 e	5.528 e	6.013 e	8.472 e	9.222 e	17.376 e	16.659 e	14.989 e	12.228 e	12.385 e	14.037 e	13.543 e	12.581 e	10.762 e	10.161 e	11.060 e	15.711 e	17.764 e	21.654 e	20.664 e	16.301 e	15.659 e	18.152 e	18.445 e	16.872 e	13.585 e	11.995 	13.839 	19.395 	22.472 	24.662 	21.702 	19.51 	20.292 	23.81 	23.743 	19.119 	13.986 	15.724 	15.952 
M,RA400,PC,CZ	0.651 	1.728 	1.991 	4.692 	4.883 	4.424 	4.927 	4.675 	3.622 	2.383 	0.963 	0.407 	0.648 	1.887 	2.734 	4.266 	3.479 	5.763 	5.531 	4.411 	3.336 	2.145 	0.753 	0.688 	0.812 	1.514 	3.485 	6.155 	4.940 	4.226 	5.434 	4.293 	3.590 	1.629 	0.825 	0.466 	0.560 	1.249 	2.624 	3.878 	4.572 	5.730 	5.034 	4.092 	3.437 	2.507 	0.724 	0.438 	0.789 	1.926 	3.425 	3.812 	5.336 	5.191 	4.903 	4.285 	2.935 	2.398 	0.936 	0.385 	0.616 	1.495 	2.825 	3.549 	6.306 	6.137 	5.646 	4.311 	4.775 	2.441 	1.036 	0.535 	1.524 	2.286 	4.932 	7.938 	9.224 	9.717 	9.456 	8.993 	5.987 	3.812 	1.941 	1.246 	1.347 	3.367 
M,RA400,PC,DE	1.526 e	4.084 e	5.595 e	12.020 e	15.418 e	13.877 e	14.994 e	12.434 e	10.217 e	6.340 e	2.682 e	1.170 e	1.498 e	4.182 e	6.470 e	12.496 e	12.914 e	18.071 e	15.007 e	14.342 e	10.302 e	5.670 e	2.224 e	2.150 e	2.411 e	3.822 e	9.661 e	19.233 e	19.361 e	17.095 e	17.839 e	14.963 e	12.749 e	5.271 e	3.637 e	1.646 e	1.393 e	5.011 e	9.741 e	13.856 e	16.171 e	20.220 e	17.583 e	14.620 e	12.732 e	7.725 e	2.623 e	1.651 e	2.170 e	5.062 e	12.921 e	14.197 e	20.113 e	22.054 e	21.017 e	20.528 e	13.508 e	9.823 e	4.427 e	1.682 e	2.058 e	6.230 e	9.480 e	15.925 e	25.699 e	30.375 e	25.245 e	23.199 e	23.241 e	10.011 e	3.828 e	2.085 e	3.82 e	6.47 e	14.256 e	20.462 e	29.436 e	30.631 e	31.746 	30.696 e	20.966 	11.674 	4.951 	3.244 	4.766 	9.434 
M,RA400,PC,DK	0.347 	1.054 	1.410 	4.045 	10.539 	10.448 	11.036 	6.692 	3.745 	2.176 	0.720 	0.274 	0.466 	1.365 	2.256 	6.760 	5.958 	10.160 	8.628 	8.226 	3.905 	2.060 	0.548 	0.354 	0.378 	0.920 	3.710 	7.351 	8.903 	12.221 	8.008 	11.979 	6.254 	2.565 	0.991 	0.261 	0.488 	1.261 	3.358 	6.158 	7.343 	11.441 	10.668 	7.843 	5.499 	2.551 	0.884 	0.298 	0.653 	1.668 	6.719 	9.647 	11.883 	15.283 	11.463 	15.615 	7.912 	4.591 	1.021 	0.593 	1.039 	3.102 	5.974 	15.091 	20.355 	30.841 	19.003 	19.782 	17.663 	5.050 	1.883 	0.606 	1.422 	2.872 	7.275 	14.008 	25.645 	24.696 	23.817 	22.976 	18.901 	8.22 	2.378 	0.892 	1.792 	5.317 
M,RA400,PC,EE	0.000 n	0.000 n	0.000 n	0.000 n	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.199 	0.608 	2.105 	4.278 	6.359 	5.347 	5.226 	3.122 	2.516 	1.430 	0.430 	0.136 	0.063 	0.629 	3.745 	7.210 	9.834 	12.998 	12.205 	8.766 	5.808 	3.510 	0.858 	0.100 	0.339 	2.076 	7.155 	12.409 	10.121 	12.973 	12.551 	13.548 	7.420 	3.936 	0.694 	0.214 	0.619 	2.341 	7.975 	22.979 	29.007 	26.938 	30.494 	21.585 	18.228 	8.936 	1.677 	0.369 	0.699 	3.726 	12.033 	21.451 	37.658 	36.81 	35.063 	38.483 	28.221 	15.084 	2.797 	0.97 	1.343 	5.271 
M,RA400,PC,EL	5.159 	4.544 	7.169 	11.342 	9.970 	9.172 	9.096 	8.690 	8.592 	7.560 	5.105 	4.258 	3.489 	5.682 	9.730 	9.871 	12.007 	10.104 	9.511 	9.491 	10.139 	9.449 	6.649 	5.035 	5.741 	7.781 	9.817 	11.612 	14.254 	13.553 	10.929 	11.524 	10.244 	11.041 	6.920 	4.417 	4.891 	7.732 	10.106 	11.457 	15.533 	13.587 	11.041 	11.103 	11.373 	8.328 	7.037 	5.569 	7.951 	9.829 	9.707 	19.716 	21.283 	16.504 	14.342 	14.168 	19.638 	19.391 	11.938 	8.674 	12.473 	14.903 	18.701 	21.725 	21.646 	22.690 	19.737 	19.347 	17.417 	18.046 	14.341 	11.814 	11.406 	16.06 	20.314 	22.917 	23.447 	21.754 	19.298 	20.701 	22.686 	21.743 	11.899 	9.236 	10.518 	10.425 
M,RA400,PC,ES	2.422 	3.376 	3.375 	4.918 	6.380 	6.882 	8.199 	6.853 	5.612 	3.889 	2.039 	2.476 	2.717 	4.322 	6.145 	5.433 	8.123 	8.036 	7.270 	7.787 	6.110 	5.187 	2.619 	2.596 	3.108 	5.882 	6.125 	7.727 	12.122 	12.961 	11.244 	11.321 	8.930 	7.860 	4.606 	3.426 	3.906 	5.258 	9.242 	9.698 	14.812 	14.998 	15.350 	14.100 	11.397 	10.155 	6.529 	4.762 	7.074 	8.964 	6.856 	13.725 	18.210 	16.102 	15.219 	15.222 	13.191 	9.897 	7.590 	5.297 	7.582 	10.223 	14.704 	20.434 	20.271 	20.650 	22.469 	21.988 	18.125 	13.674 	9.759 	8.678 	8.701 	12.752 	14.61 	21.591 	27.377 	24.94 	27.212 	26.28 	21.819 	13.718 e	11.816 e	11.47 e	9.815 e	15.573 e
M,RA400,PC,FI	0.015 	0.015 	0.042 	0.127 	0.264 	0.335 	0.443 	0.313 	0.148 	0.124 	0.032 	0.000 	0.014 	0.033 	0.123 	0.357 	0.463 	0.685 	0.814 	0.681 	0.367 	0.108 	0.034 	0.016 	0.023 	0.098 	0.249 	0.510 	0.977 	1.478 	1.168 	1.122 	0.546 	0.186 	0.048 	0.016 	0.020 	0.101 	0.266 	0.641 	1.475 	1.759 	1.265 	1.080 	0.588 	0.167 	0.048 	0.014 	0.030 	0.101 	0.401 	0.722 	1.135 	1.553 	1.456 	1.091 	0.533 	0.217 	0.052 	0.014 	0.041 	0.175 	0.466 	1.215 	1.635 	2.372 	2.101 	1.417 	0.965 	0.406 	0.082 	0.026 	0.07 	0.262 	0.952 	1.819 	3.783 	3.888 	3.411 	2.94 	1.767 	0.632 	0.138 	0.037 	0.074 	0.317 
M,RA400,PC,FR	0.566 	0.907 	1.406 	2.189 	2.475 	2.862 	3.060 	3.132 	2.567 	1.612 	0.872 	0.737 	0.749 	1.455 	1.978 	2.289 	2.746 	3.184 	3.275 	3.513 	3.009 	1.809 	0.832 	0.834 	0.946 	1.515 	2.248 	3.604 	4.275 	4.445 	4.990 	4.576 	3.894 	1.912 	1.519 	0.722 	0.845 	1.407 	2.679 	3.954 	3.860 	4.224 	4.190 	4.412 	3.744 	2.941 	1.548 	1.191 	1.473 	2.219 	3.203 	4.867 	6.612 	6.959 	8.317 	7.831 	6.252 	3.980 	2.278 	1.324 	1.316 e	2.910 e	3.880 e	5.625 e	6.483 e	7.473 e	7.345 e	7.250 e	6.136 e	4.070 e	2.030 e	1.458 e	1.528 	2.243 	3.983 	5.613 	6.125 	7.020 	7.562 	7.856 	5.680 	3.734 	2.418 	1.618 	1.905 	3.448 
M,RA400,PC,HR	0.167 	0.134 	0.262 	0.695 	1.016 	0.909 	0.984 	0.900 	0.920 	0.595 	0.222 	0.155 	0.168 	0.407 	0.800 	0.832 	0.642 	1.126 	1.192 	1.080 	0.903 	0.581 	0.146 	0.131 	0.248 	0.407 	0.575 	1.415 	0.987 	0.918 	1.012 	0.910 	0.747 	0.337 	0.193 	0.072 	0.115 	0.255 	0.494 	0.626 	0.807 	1.188 	0.976 	0.885 	0.967 	0.445 	0.171 	0.138 	0.222 	0.364 	0.630 	0.744 	1.006 	0.965 	0.877 	0.745 	0.868 	0.684 	0.250 	0.206 	0.593 	0.921 	1.243 	1.848 	1.513 	2.893 	3.421 	3.153 	3.060 	2.081 	1.010 	1.008 	0.658 	1.113 	2.65 	5.307 	6.74 	7.575 	6.906 	8.03 	5.703 	3.722 	2.6 	1.713 	1.687 	3.683 
M,RA400,PC,HU	0.547 	0.637 	1.189 	2.462 	3.378 	3.137 	2.799 	3.281 	2.963 	2.263 	1.330 	0.697 	0.923 	3.092 	4.705 	4.935 	5.020 	7.344 	6.178 	6.765 	5.891 	4.390 	1.973 	1.638 	1.972 	4.760 	6.865 	11.477 	10.564 	10.428 	10.712 	12.184 	9.601 	5.365 	2.823 	1.795 	3.178 	6.499 	10.592 	11.304 	15.210 	17.669 	16.445 	16.083 	14.534 	11.505 	6.079 	3.954 	5.731 	9.940 	13.936 	14.660 	19.240 	21.588 	19.611 	21.420 	15.599 	12.026 	5.668 	4.553 	5.494 	12.253 	17.455 	19.710 	29.386 	30.541 	27.883 	26.612 	24.710 	17.304 	11.151 	8.834 	11.762 	17.546 	24.267 	30.633 	35.447 	33.718 	35.075 	35.777 	28.698 	23.156 	12.512 	7.88 	9.839 	19.703 
M,RA400,PC,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.029 	0.049 	0.036 	0.041 	0.032 	0.123 	0.357 	0.553 	1.370 	2.745 	2.897 	2.563 	2.355 	1.843 	1.456 	0.759 	0.362 	0.594 	0.786 	1.289 	2.785 	4.244 	5.075 	5.455 	4.498 	3.265 	2.118 	0.874 	0.586 	0.998 	1.503 
M,RA400,PC,IT	4.495 	4.807 	7.179 	11.707 	10.659 	11.723 	11.317 	11.212 	9.765 	6.970 	3.897 	3.926 	4.107 	7.567 	10.408 	10.133 	10.359 	12.053 	10.592 	11.802 	9.648 	7.915 	3.828 	4.106 	5.194 	7.971 	10.012 	13.898 	12.981 	12.072 	12.369 	11.589 	9.541 	8.195 	5.577 	3.223 	3.824 	7.102 	10.784 	11.377 	14.124 	12.597 	11.253 	12.657 	10.145 	7.999 	3.786 	3.585 	5.079 	7.600 	9.502 	13.373 	14.349 	13.265 	13.043 	13.354 	10.605 	9.748 	5.755 	3.638 	5.047 	8.463 	11.952 	16.624 	14.582 	15.823 	15.007 	16.747 	13.439 	10.963 	7.494 	5.849 	7.267 	9.65 	13.363 	17.888 	18.658 	18.244 	17.567 	18.28 	14.442 	10.439 	9.373 	7.737 	6.858 	9.86 
